trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
3,phase_flip_p_0.14,1000,482,0.482,96,0.11458333333333333,0.06639004149377593,11,32,0,0,0,0,0.0,0.0,False,False,False,254,0.0,228,0.14035087719298245,0.06519871993416433,0.19362621237279404
4,phase_flip_p_0.14,1000,509,0.509,102,0.058823529411764705,0.068762278978389,6,35,29,219,407,34,0.034,0.08353808353808354,True,True,True,268,0.0,241,0.14522821576763487,0.027235639345374534,0.12243594490150472
5,phase_flip_p_0.14,1000,509,0.509,102,0.09803921568627451,0.068762278978389,10,35,25,204,407,1,0.001,0.002457002457002457,True,True,True,257,0.0,252,0.1388888888888889,0.05412802052496393,0.17112831178885937
0,phase_flip_p_0.16,1000,506,0.506,101,0.04950495049504951,0.08300395256916997,5,42,33,236,405,0,0.0,0.0,False,False,False,267,0.0,239,0.17573221757322174,0.02132850988800644,0.11069425072968567
1,phase_flip_p_0.16,1000,512,0.512,102,0.09803921568627451,0.08203125,10,42,32,232,410,1,0.001,0.0024390243902439024,True,True,True,265,0.0,247,0.1700404858299595,0.05412802052496393,0.17112831178885937
2,phase_flip_p_0.16,1000,504,0.504,101,0.07920792079207921,0.09325396825396826,8,47,39,254,403,1,0.001,0.0024813895781637717,True,True,True,246,0.0,258,0.1821705426356589,0.040680973320730465,0.14857105582766328
3,phase_flip_p_0.16,1000,503,0.503,101,0.0594059405940594,0.09145129224652088,6,46,38,253,402,0,0.0,0.0,False,False,False,241,0.0,262,0.17557251908396945,0.027508127513887766,0.12359105594737155
4,phase_flip_p_0.16,1000,492,0.492,98,0.08163265306122448,0.09146341463414634,8,45,37,247,394,1,0.001,0.0025380710659898475,True,True,True,252,0.0,240,0.1875,0.041944058967642,0.15288287154233562
5,phase_flip_p_0.16,1000,500,0.5,100,0.07,0.074,7,37,30,195,400,9,0.009,0.0225,True,True,True,250,0.0,250,0.148,0.03431926106727268,0.137495147390735
0,phase_flip_p_0.18,1000,481,0.481,96,0.052083333333333336,0.05197505197505198,5,25,20,130,385,92,0.092,0.23896103896103896,True,True,True,261,0.0,220,0.11363636363636363,0.02244960047424143,0.11618478031492638
1,phase_flip_p_0.18,1000,497,0.497,99,0.08080808080808081,0.06438631790744467,8,32,24,171,398,1,0.001,0.002512562814070352,True,True,True,271,0.0,226,0.1415929203539823,0.041514402502911794,0.15141808842264048
2,phase_flip_p_0.18,1000,450,0.45,90,0.12222222222222222,0.10888888888888888,11,49,0,0,0,0,0.0,0.0,False,False,False,231,0.0,219,0.2237442922374429,0.06963615965482382,0.2057374241048897
3,phase_flip_p_0.18,1000,512,0.512,102,0.09803921568627451,0.083984375,10,43,33,236,410,1,0.001,0.0024390243902439024,True,True,True,264,0.0,248,0.17338709677419356,0.05412802052496393,0.17112831178885937
